"k","ncluster","alpha"
83,13,5.63509038878688
98,13,2.60237807491458
86,17,2.96973023768511
63,15,5.78633105751074
83,15,3.73778500417789
91,15,5.5670972662972
66,21,8.2420558526737
47,15,7.27183395776832
48,11,3.18146705102863
81,7,1.88390088634769
93,9,2.09262886644973
82,11,2.20978442469442
38,14,5.56637021020409
49,22,4.88671002035387
87,18,6.85617909555087
72,28,10.7105112255872
89,23,10.5860882666944
89,18,7.023830258568
94,27,13.116052564814
99,18,7.72679344119659
74,16,5.76688510114225
99,11,3.85106046031038
81,18,6.74700477826074
65,13,6.02603785067193
87,13,2.87717809915451
87,21,6.40309644245548
98,21,5.14435494593432
90,18,5.79885890074511
71,14,4.67907980354056
52,13,4.20270217524642
37,8,1.85744719467945
48,12,2.83069371676407
53,13,2.54344577855478
49,8,1.58068648160744
88,17,5.38046547270848
86,12,4.22893366001955
61,10,3.9830029536352
49,17,5.98593659811216
56,15,4.45692597978015
80,24,7.15221914467414
77,16,2.73031355841064
97,31,10.931764216664
63,17,8.45814910367101
96,12,3.20923591868235
79,11,1.61283616390129
46,9,3.01857315938903
80,9,2.71047356384493
74,8,1.72417487821528
58,15,6.26052011518963
90,10,2.58773206193204
77,16,4.79562444523782
74,16,3.85150148818977
84,16,5.90945297842522
66,17,6.0071306043928
85,11,4.77436820283841
96,12,1.27796306885328
54,13,2.67769219729589
54,7,2.11349976370179
65,16,5.9939696902595
89,21,8.95287843609041
47,14,3.96279258379796
83,11,1.74932141488278
68,17,6.35897610263563
94,12,3.58072849782462
100,15,4.11060969230226
56,14,4.47375194682703
61,20,6.16720586527528
59,12,5.28992490615123
93,14,4.22207818653427
93,16,4.60982478291833
89,15,4.94061110799792
56,11,2.55013432713708
92,15,3.36798554470163
97,25,8.94216902194253
88,28,10.5510597506233
83,30,10.3563968811119
92,25,9.39188664346392
80,18,7.65356835659925
75,18,7.1836491065825
79,16,1.89465146819001
78,27,11.4964263473694
85,21,8.99164308779264
95,21,9.70588755864903
52,16,4.64206899282379
94,16,3.95049028660045
44,14,3.66179149889395
46,16,4.92045368443806
54,25,6.01809678776195
67,20,6.67321940801106
71,21,5.7296173110842
79,10,3.95253315955237
74,12,2.80351566731029
89,12,2.94337243799209
70,17,5.91647904767291
78,16,3.02665231501807
89,18,7.38994008564692
98,21,7.0258859310283
89,16,5.66485728066846
97,25,8.54585518339656
69,11,4.28606408191474
89,13,4.33261677373088
80,13,3.16179849926248
86,13,1.53067823661953
90,15,4.04064932134836
81,14,4.82818012906836
62,12,2.80454261432164
81,12,2.74017179712326
94,14,3.38333770357346
81,9,4.97494468549931
83,14,6.20644234771766
94,10,4.97561261756933
90,17,4.22421937220703
80,14,6.05046334817186
55,13,4.76275592250349
94,10,3.31491012132807
65,7,1.33545258450097
98,9,4.73085096081432
83,15,3.21288038193826
64,19,6.39286551612514
92,15,5.92944432990313
84,17,6.01675772202584
66,15,5.35679904409557
53,12,1.64735823655426
98,14,3.14523475237734
70,10,2.89164442279157
90,11,3.30337538881633
59,11,4.11639984233086
81,9,1.44840656076977
79,9,2.03158973977913
81,10,2.89560045942169
77,17,4.67976158788177
71,18,5.36986955844637
87,30,13.5420144082554
59,16,6.93884690197587
86,23,7.92340046864414
90,18,4.97908772823387
72,22,7.39442327372085
97,17,4.52607984021473
88,10,4.33738284234951
71,10,4.60110266360116
78,8,3.44141317274761
87,9,5.21540100007865
63,12,2.86771501894805
94,12,2.58317602101792
76,9,2.63812961456939
92,11,2.74736311192424
87,15,5.62174610423647
67,20,5.82937617643591
98,21,8.41042762049992
93,20,8.4543369861736
88,18,8.50209455413792
88,20,7.34653088879311
88,21,13.305102142972
77,16,4.07936119104528
73,20,7.37961674359229
82,11,4.25439790527589
89,18,4.26826263374426
73,11,3.32641249363021
78,11,3.93040117469825
41,13,3.21762515329395
59,8,1.55793037314487
93,14,3.4366576442969
94,21,6.70417296791138
78,28,12.2745992477551
53,22,7.29032760343605
77,13,1.06024154514401
75,13,3.22943226367151
93,10,2.65938951702993
85,13,4.97701910374236
72,9,2.23012043733689
65,10,2.94902671713131
76,8,2.40422216981234
59,9,1.39750651029226
36,14,5.15363709891737
59,11,2.74350314261651
74,11,4.21342379381702
79,11,4.04661627018722
80,13,5.03793197693513
97,13,3.62218055329251
66,12,6.51380284262114
62,6,1.13333479942589
74,13,3.05347825512685
52,10,3.47664989658202
50,10,2.41674941570764
88,16,4.54489208258586
64,13,4.5727677173545
82,17,6.6063689812734
99,23,10.9534430379724
74,20,6.42816912138779
96,16,3.6061861070923
60,8,2.73924114576873
95,8,1.55806517403639
85,13,4.2601646293729
83,12,3.00460056077443
73,10,2.99509992457025
88,20,6.50278523835367
55,14,2.26894939921106
56,9,1.14950020332979
56,13,5.80714902908001
84,18,8.93977776066373
85,10,3.29927855720882
96,15,4.51612697026957
74,9,1.63156191995968
68,17,3.99438431574383
74,8,1.44881621393896
83,12,2.27251788659543
95,16,12.538295838242
75,10,1.36704425140941
85,5,0.437189389966947
75,18,6.86221268427166
100,15,2.61282951902386
94,15,4.48626288016168
99,17,3.75852221854602
66,30,14.3160584492886
64,17,6.96923887877168
77,12,2.33571773671846
70,11,4.59713812827853
89,8,2.17670267454622
96,13,3.20504597320627
84,11,4.56943979563798
94,14,5.07614739638439
41,13,4.77025669013779
89,12,1.8079210413415
92,26,10.1916763169328
86,16,3.10215155277735
71,11,2.60776397158593
64,10,2.3256631369245
92,13,3.56984303905194
75,14,2.84819311561436
63,6,1.31988013836553
60,6,2.33675623407682
54,10,1.82994856269456
61,11,1.72066943333679
92,19,12.4923743105896
82,26,14.5576949686832
65,22,7.79377234208924
86,22,8.67504140608516
73,17,5.51273038172904
75,28,12.5228183946494
84,20,7.33433314026833
74,10,2.2743050862947
93,15,5.5268949494044
98,21,3.79191611890407
76,14,4.31443227690283
70,11,2.843241531804
62,17,4.80924052083091
52,7,2.02849404374049
63,7,2.91476994102638
76,9,2.6649203767176
78,17,7.33479339219729
97,18,3.23338237399558
82,29,11.0233162151951
73,14,3.63735267089461
97,17,4.9783235946576
90,18,4.97238408156277
99,24,7.79010175626639
92,15,5.10049892029503
76,11,2.59191624190674
65,9,3.51636875057047
93,9,1.67857323255225
69,9,4.8544983187893
90,10,2.09061080247852
100,15,4.76946199306546
93,13,6.42551598658248
64,22,7.9947326740062
98,23,4.14148781291624
88,12,2.90269338265577
55,12,3.68484093517336
92,10,3.41897970938427
61,9,2.33276885960248
94,11,3.76212758248734
91,17,6.69496170336655
84,15,3.22459281178558
60,11,2.72041470080525
100,14,5.56616169273629
88,17,6.59280711669986
98,14,3.96769565505626
89,21,10.3193969420379
89,25,9.29151856123323
100,20,7.5113274886702
96,19,5.54952779638441
78,31,12.1426269114611
97,21,5.89869547845556
87,17,7.00672345607691
82,14,4.80187590061956
81,19,5.58577695905884
71,13,3.07235441292009
80,14,3.72983175393703
78,7,1.71219930716984
79,11,2.3990013034588
65,15,4.4497742552696
32,9,3.88461163404072
76,8,2.985985518861
60,15,3.82646323305848
86,17,11.631308546271
80,15,5.37973787997398
83,23,11.0998832437301
81,20,4.5250429641838
91,20,7.81605354145451
66,14,3.55998858231379
58,16,3.63420212644412
92,17,4.0441462712989
79,16,2.59049494740802
87,23,5.45713293216902
100,19,9.20981679341254
79,15,5.4282827597155
71,25,8.96274816883748
81,17,4.07724248885411
59,13,3.5615159966244
73,13,4.57600452836413
66,19,5.1414323171653
70,18,5.96129016326433
59,10,4.74363099679073
56,8,2.51616367463376
54,16,5.17911000536284
92,17,4.64793818738425
98,17,5.03358021030825
94,14,4.67790496861828
90,15,4.88670676978078
87,17,6.94581357114738
75,15,3.59687642298522
98,11,2.77736023077962
99,13,3.55946638549622
61,7,2.3687223114174
70,13,3.41010278025221
80,23,8.72181503493259
57,11,2.54293762427752
80,13,3.84694330613638
81,18,7.75358204528696
82,8,1.07787375121747
84,11,3.30340344808441
86,13,3.23576268428314
64,6,1.1017490715091
44,7,2.89056822432619
41,6,0.789653764851252
65,13,3.91553408380679
80,10,5.57862063215709
93,20,5.32402639484464
65,18,7.1700690669206
86,17,5.32897234857957
83,12,4.45499337669281
73,7,1.52928737363617
78,6,0.927039024460601
71,9,2.57697847389067
77,14,3.00987323492101
52,11,5.690352800665
43,11,1.80710540557928
85,12,6.98309451842257
63,11,4.68635113601663
71,16,3.97410765461473
81,14,3.54521582492884
80,12,3.01222087092602
92,18,6.93502370219923
49,9,3.6288506028899
70,17,4.23162876543415
82,21,8.01591243022881
84,12,4.71178779295277
56,16,3.60907687139119
95,13,6.30763543958452
99,16,5.99552834330233
67,13,2.79215616769592
63,18,7.40062624479771
90,13,4.94046162732515
43,11,5.61691419534619
52,10,1.70339127960059
77,10,2.77862380179942
99,20,7.44264003891911
100,27,9.50350881131569
81,12,2.7042185801426
87,14,3.56069892822596
72,15,3.77491034244361
75,10,2.15950221984324
64,8,0.911473083188689
71,6,1.23615239525878
50,10,4.14653485611764
60,10,1.6808357649486
38,7,3.37336777816437
72,7,2.01396581897077
78,10,3.91561503340411
87,11,3.04016601206851
69,9,3.29419548842925
80,9,3.10890339486907
84,15,5.29782438261304
83,12,4.7710759891862
72,14,4.59192131828106
64,18,3.67172670747031
96,13,2.30053643709657
100,17,5.37069316678069
76,12,5.12154806493631
91,18,7.65527456659837
80,21,6.60303141053836
57,11,3.82465506792299
73,12,2.9669176821173
98,10,2.84097042110378
76,10,2.68433806697007
51,11,1.79444541499032
83,14,3.28936171313879
95,13,2.90731778010955
81,17,5.08463496067242
84,17,3.39733085393846
75,20,6.37239836045842
79,16,5.15015731716403
81,19,5.05282783753884
100,25,9.70890119582029
75,15,3.8811690588857
83,14,4.6128502597624
62,15,7.09075282715745
74,16,5.6233302292965
93,10,1.36483852757782
84,15,5.85688456064951
88,15,4.05189655770346
89,26,14.5545946573107
87,17,6.59688775982279
78,16,7.61752568862813
87,25,7.1313444151396
91,20,5.79225677536109
96,26,9.07214263231096
93,18,5.4887507568041
65,17,3.49053767194681
66,28,8.93548937247035
57,15,5.11063138865237
77,14,3.80291574983851
94,20,9.01211603768041
90,24,9.32844846033653
72,19,4.34580915630892
79,18,4.29010296620007
71,10,1.5811262636147
95,12,1.93403369977399
91,18,8.46888929229834
81,17,6.03744640763735
95,26,11.2743438242289
92,14,4.27018867559339
74,14,3.61467683654546
58,10,2.57692693534607
62,12,2.59649106050338
88,16,5.82439062094377
82,13,3.53846948305388
93,12,1.86159086756504
78,12,4.33736730956127
90,24,7.93715487609524
76,18,6.51211497081556
100,14,5.86648545382804
92,16,4.05248814203098
88,18,6.38131753912388
57,22,4.96112448535313
91,11,2.84233905742271
82,11,2.47680612529017
59,9,1.59870033060042
92,18,7.74882079396545
68,13,4.10419998982877
80,9,2.53341876911839
51,5,1.13268601303677
54,19,4.48149948821623
78,20,8.1871721357328
99,14,4.64368823729496
75,12,3.82051130891396
86,10,2.14119549322779
76,17,6.03827035627285
87,15,3.37395021523498
90,9,3.09772750213209
76,10,4.26422759978239
77,11,2.17452696326712
93,8,2.02917368177954
100,12,4.0142883762795
48,14,2.78005453639996
42,7,1.88185585019126
54,9,2.88142749573302
66,14,4.12982189953625
97,12,2.89230514102829
50,16,4.77762863827366
65,12,3.58407228032675
80,17,3.92713413065877
72,13,4.94427231855699
72,12,2.06137859791325
55,10,2.25476280931857
82,16,5.16016024488725
65,19,6.81914063277224
87,18,7.29667642418243
72,14,3.79740405211953
78,16,5.00444231757633
92,15,4.71375489419601
91,19,5.90316565343462
94,16,8.265460130104
81,12,4.36006731497481
81,12,1.70084506826122
58,13,6.26368179831401
67,10,2.48953853878669
65,12,3.52537002726234
66,13,4.8171090243123
83,9,1.8072796120228
80,11,3.87250718758977
95,11,3.16728870879592
91,8,3.48233640340397
46,11,4.65654557878961
61,13,1.99754330120902
45,8,1.95686399182243
90,22,6.98141507792637
82,17,6.09568880035371
98,21,6.28031930797355
90,27,7.81466060614023
85,19,5.25886496920699
83,21,7.13212951635987
88,17,3.97649355084904
65,8,1.48365292122703
59,11,3.07955518109828
66,8,1.20402922396961
54,16,5.68561771218869
81,10,4.23941634813796
70,9,4.04423369820898
54,11,3.59297502108558
36,18,6.2822521481382
61,15,3.69366621548111
72,19,3.97022478102795
83,22,7.94947838222041
90,21,9.23127596950642
72,12,4.76386734868102
98,16,3.29248285077343
81,12,4.10778008247132
81,24,11.182035074829
51,18,3.51657752286708
91,12,3.62103895446611
60,20,8.0765674424058
66,11,2.10805378476971
57,13,2.88631150056158
81,22,6.93329102245875
91,23,9.09725569423267
92,16,4.36838599721389
93,9,2.43020503370911
98,18,4.83077162231628
97,19,5.81135614441455
95,17,3.98731058410868
87,9,3.32195537352449
87,14,2.96979644607135
86,11,1.8809115723986
100,17,5.69922320083424
98,19,4.4982911921403
79,9,3.41721473143522
71,9,2.72993750902626
88,17,3.95208958902335
70,14,5.17899944754376
91,15,3.64371137195805
63,16,3.74281652292694
96,26,10.692236782681
93,20,8.09340358349896
98,20,6.25491677092688
95,24,8.04624643022802
88,22,7.98788492029949
66,14,4.73709999295721
52,12,2.41066635637288
98,25,9.60769096821334
76,20,4.4743553011149
95,23,6.63371143237361
93,20,7.05086548467011
59,15,2.85445390081474
74,17,4.97808907393381
80,14,3.55079318717989
94,23,8.35610482210275
77,13,1.56825490045781
94,16,8.08635044503964
84,16,5.4659944909751
69,11,2.09189744954784
63,9,2.83966740285459
38,9,1.88125248595005
76,8,2.70229759235624
94,11,4.39878385592187
85,20,8.94354859464902
81,12,3.79316727289351
47,10,1.96768388484457
65,17,5.76106524140013
84,14,4.47913149314104
76,25,10.1619529678148
77,13,3.19021804304413
95,20,6.76580441641333
79,14,5.64423923694499
87,15,5.52739875241599
51,9,1.89511919522348
90,19,5.23626903866951
88,22,5.41062453388672
95,29,17.2960098709886
78,26,12.3023364541594
91,20,7.28435657830295
73,25,8.45219567686601
83,25,13.6654313770277
84,26,10.6702561022536
85,13,2.66685321972383
72,11,2.68688575442765
100,17,9.56821477667846
90,25,7.32772063333364
78,18,5.76139551684333
56,13,2.65202994993878
77,18,4.30807016826806
82,11,2.12508941342638
77,13,3.28467079388242
76,18,6.21246939609757
77,15,6.19653875216285
92,22,5.93135529808272
99,22,6.35811761736575
88,16,4.01725077442325
89,28,10.5213672988018
86,22,7.31283225037451
75,22,10.4284240539207
62,15,3.84590957591552
44,11,2.31156402539059
96,10,2.54056286426708
84,14,6.19336154292892
67,15,5.13842102926488
92,14,2.70303363223074
84,21,6.64461296973898
64,18,3.7679832009946
92,18,4.58402321057809
80,21,7.70429942554498
61,14,2.77713223450221
89,13,3.78530452079933
66,15,4.18984457286802
85,21,5.09136400549567
80,16,7.71683504697413
75,13,5.75829676376792
82,22,5.01532996590026
70,15,5.24994191362258
92,16,7.54128110267491
97,13,2.7746197678038
86,17,5.17615617316231
94,17,5.30121764684747
86,18,7.02148776538533
46,15,5.05348983634597
65,12,5.01686548199113
61,7,2.78688388239447
94,8,0.947623363357083
59,16,6.79225683533752
52,10,2.72681812341514
85,11,3.67772651727274
66,5,1.63308910854302
64,17,5.02120910593712
72,16,6.41114331035415
72,15,4.65110271466626
84,11,3.34001456528229
81,8,2.84099890492472
58,11,3.94244196435213
66,14,6.012302916504
62,13,2.69640801482378
83,5,2.4245850638177
85,8,1.66909408928092
71,9,3.04066751998434
75,10,3.20252333927721
64,18,7.39525564579563
78,20,3.76614592372367
69,21,7.96281208623138
61,24,9.49854805233848
80,21,5.83230926043241
68,9,1.81697904768438
91,16,5.11939348550028
98,27,10.6709374195204
74,29,12.6546524995725
78,25,15.053781849633
81,21,5.59315726554098
39,8,0.982994768045966
87,14,3.30627067736605
72,12,3.23708719820213
95,21,6.62395780609368
81,27,12.6185075689285
75,11,4.52958841605864
75,18,5.565626258685
75,14,5.4071268016202
78,12,2.78796988579301
98,17,3.11689603212832
91,15,3.37983668588332
86,20,8.60940174232441
100,17,3.39906251671542
35,10,3.36259042946757
72,15,4.68959232498
99,10,1.76232788670421
76,8,2.52556180710225
71,7,2.10064793049061
96,14,4.17486035838772
97,24,10.0458642133921
64,14,3.48769077893824
67,21,8.55577110311668
72,26,10.2295043192636
89,14,5.43581233663327
89,23,11.0298435992196
52,11,4.16215413624434
83,16,7.47792543140059
68,12,3.86654994143035
81,24,6.57610987678759
86,17,6.76251673493193
99,9,2.95941358559412
68,11,2.20125833558445
84,14,6.64651371683331
83,16,3.12957464597937
99,19,6.86295894152081
100,17,6.93306633767181
54,22,9.32624567500713
84,14,3.25542131741661
75,14,2.64746621965831
99,15,5.66945489766762
80,15,3.88011490478783
95,28,9.62553059469648
86,25,10.2542913410492
100,20,6.65054559673477
80,12,7.4169629153738
64,7,1.74094371758913
69,12,3.96846849723064
38,9,2.17353775473532
53,12,4.57765623982187
89,10,2.20508041335385
55,13,2.64352751768251
100,26,13.8062232243671
93,26,12.9766432408115
78,16,3.52127353187697
85,16,6.21353635042758
96,15,3.10355136207041
62,15,2.75837192454574
76,13,4.50949192195395
97,10,2.37043962214864
67,14,2.95772117074005
88,13,5.09328068685721
90,19,5.52859369259234
95,19,9.05956103571605
77,27,13.948549532234
91,31,10.0121843428766
86,21,6.50804797541585
75,24,8.30966871311037
75,14,4.18941050483636
100,13,3.68700532523859
80,9,1.91266490398342
58,9,4.75956589967245
58,10,3.74551544219578
74,10,2.16547185297961
87,16,2.81380875758042
98,16,4.15619743300249
80,17,8.22220461835621
49,12,3.83143012287445
50,12,2.03407844641401
96,11,4.24859635449676
87,19,5.08617491427178
77,23,10.0533063510764
87,16,6.00526650073925
54,15,4.43158824432565
83,16,4.7304646225665
67,14,5.26351256031968
80,9,2.06435616340075
84,14,5.36558157217459
89,13,4.95309076352827
63,12,3.2923665727615
79,12,4.37985786624403
67,14,4.29835514546272
92,14,5.04939059520461
88,17,6.72405379327613
97,20,6.79136050778608
58,11,3.84744408973077
92,18,3.62624600283106
91,16,7.1260561246077
96,9,1.26592189975988
79,12,2.85113014791087
83,16,6.45200987389529
88,19,7.77773482251997
72,23,6.42148567820363
98,20,6.17374174408395
78,30,12.9655430614026
70,21,6.86999631603135
58,17,4.41975110870722
87,10,2.01952317730345
70,8,2.42350922738921
89,12,2.02031227004472
87,15,4.94150042833292
75,15,3.94767847431682
80,16,6.18035120053877
68,19,6.50698054308272
54,22,7.94028060398089
68,8,2.53340397730584
65,10,3.08002494585622
91,11,3.49610721501496
45,18,4.16542308420688
96,10,3.05291544298691
81,5,1.089461836798
98,11,3.10628167033656
72,17,5.44782686269058
92,20,5.34159570927332
77,9,2.2541048131168
74,17,4.22634583010412
85,28,13.1238543072902
94,17,4.69637180050511
95,16,5.9462345210898
98,14,3.27785841307008
83,21,5.26146959541947
62,9,1.85345152209036
50,10,2.90699932639263
64,15,6.89309682010793
84,17,7.36515575124529
76,14,4.55485311720048
87,11,2.93629701537245
84,12,3.6323368800395
69,10,2.04361520094167
58,10,4.30543401647359
72,8,2.40807673758738
78,12,3.06093215398452
78,5,0.763806019745244
59,7,2.83662319628224
89,13,3.92971731041522
44,11,1.42829303662841
92,10,3.01251814566873
79,21,6.97828436697029
100,26,12.0654190626863
64,24,7.36138204031644
97,22,8.69718412839385
81,25,6.08109082478081
56,13,3.52274260306549
93,12,2.4920849602167
80,19,4.92641710590155
80,14,3.30690381979809
70,14,4.37610828804459
64,11,2.44845499704263
71,17,6.94680462904067
71,16,4.56406750083009
89,14,3.42869572068388
90,18,6.02998584395761
88,12,3.44913015063677
80,14,2.55319668893122
41,9,5.06689829368651
35,9,2.50218068835198
66,13,5.72656299139473
62,19,8.21664228280579
92,20,5.96800816658066
97,25,8.61070938087057
94,20,6.97640449237445
80,21,6.36861845885873
90,14,3.47445231305017
58,12,4.06837616848163
79,20,8.65495695796539
52,11,2.48882308032444
56,7,1.71279557945964
54,10,3.04889341171431
50,8,1.53720391682234
59,9,1.87583034234817
47,10,2.69204975781377
89,12,3.03627686176974
98,9,2.13189923368251
77,20,8.07835636588082
80,20,10.1064911241582
96,15,4.77900962313264
98,17,5.92220556603549
97,13,5.74103529601992
94,16,3.79710034392983
98,9,1.78621491551316
96,24,7.57324421090739
68,16,5.22592900671499
65,14,4.6495855210989
63,13,3.56357307695588
85,16,5.62068779271634
67,8,2.20119291210215
47,5,0.465848073322542
58,10,2.85091160692708
75,9,1.2630607773728
90,11,1.8503938652395
75,13,2.63274718305042
53,14,3.60567457864541
83,15,4.89923509778764
88,21,6.36126614608389
74,19,3.10184104376546
87,27,9.91418951046595
96,11,5.02402681299883
89,14,3.1915338478705
84,18,4.94530719671749
87,12,4.09260448030174
48,9,1.85990766487073
83,16,5.14201873770349
94,21,5.24449906661435
88,27,9.77501797517253
88,17,3.93285788606821
97,16,5.11570733828737
90,12,4.07947018576453
65,11,3.72271562552904
88,10,3.40991802002124
64,12,3.59049108919637
72,15,5.76731295239564
74,11,3.44531564296086
88,13,3.13593186464161
94,7,0.561035319667529
52,10,2.99609700963056
56,8,4.29311523609586
44,7,3.58213901339481
40,12,4.01289365619521
82,7,1.88877472142087
61,9,3.51616723470181
78,7,1.63444560075138
76,13,2.90046453547485
80,15,6.11369563947247
78,9,3.17033679108849
80,15,4.2856330090903
59,17,6.87498397908302
85,17,5.4944676743858
62,15,3.6045831891487
94,12,4.11433132794246
90,15,4.33613800592419
81,16,2.99884320854573
90,13,4.38336920703461
96,10,3.76087554596389
87,11,3.59322800875915
56,7,2.95187641448641
84,16,3.2001060862154
80,13,4.34283511588869
74,16,5.98257486943937
76,13,3.16556183874517
43,17,6.21138283472085
34,11,2.78718103272986
97,12,5.2769497476287
95,20,8.2577590377628
89,11,4.70244483824283
100,18,4.97438266355181
82,18,5.51637553718996
65,17,4.26238624149594
96,17,9.96275569888356
76,14,3.43618848490359
67,19,4.40633995196246
66,16,8.18058700679959
91,15,3.55997348709775
83,15,4.0313077358368
69,13,4.41055442614728
92,16,4.34579690593168
98,19,6.92524631059413
79,20,6.70935500852106
98,14,3.71195692242674
50,12,2.70406292717135
67,10,4.8003604525195
91,26,8.30933784828892
61,13,3.15706537986734
82,25,10.0156818684688
69,20,4.16184053280629
88,11,4.53184085963469
72,13,2.50720684891965
87,11,2.48697419537203
95,17,4.13613971654711
79,19,6.10317031230985
98,20,5.24962748745663
89,25,10.1521365436055
77,14,6.24976096247889
82,21,5.21782272684997
99,22,6.54365463040712
78,16,4.61930485681573
96,17,5.24695418730816
75,13,3.71290046420348
92,19,5.73347849130343
58,15,6.12116558463953
78,15,4.54204711848011
99,16,4.84105363959847
90,24,7.16820470496431
83,16,6.01800430338533
93,25,7.68311306603387
77,24,10.4824058335694
99,14,5.86351489381567
91,16,3.07543745459121
83,13,4.33447042742531
79,20,6.99845825614386
70,18,6.96121534143014
51,17,6.2460802684041
82,16,4.42123331052909
82,16,5.91020680721184
89,19,6.46935375953458
90,19,5.50323824955216
96,21,11.5676051044443
99,10,3.28638167231325
91,11,3.57485183608628
81,17,5.68503800334162
89,13,5.24432376382854
97,17,4.3758452432796
98,16,6.34207566467405
69,15,4.68560892508636
52,14,3.20109888806166
49,12,3.2018961236716
64,11,3.55252322475507
83,19,5.97221599440192
91,18,5.87129606453542
78,13,5.3885356676343
91,18,4.12721864500245
68,22,7.12044798736282
88,13,1.69439730469912
71,9,1.72595453547541
57,14,3.31698763430825
76,12,2.0742643958996
63,11,3.68925260346216
41,11,3.02610803252473
79,16,4.69550152901475
89,18,7.65499004842308
93,22,9.88972038363534
70,13,4.06007418347709
75,17,4.67579103920822
85,28,5.94857552934468
62,16,7.63328226322194
79,12,2.53389465571674
100,18,8.10464041100387
98,23,8.26371019797149
91,20,7.05801870977298
31,10,2.52669255091113
78,20,5.46286459311025
99,18,6.91226745003769
100,12,3.06081272926304
90,17,5.53334644609484
92,13,2.87879282382583
42,12,2.76430471941657
63,18,7.27791296683987
66,9,4.3356098086613
95,10,2.36286450822409
84,18,7.59903906885411
95,13,3.00979178431185
84,12,2.86707816795042
68,21,5.85592385754663
90,15,3.31524662946613
61,14,4.65667974398036
89,16,5.19418120744591
65,7,1.77822009049652
49,11,3.54178641782548
88,10,3.38151598447216
83,15,3.2141478042759
83,12,5.28552170897158
86,6,2.08780016293028
73,20,8.00084082562759
85,16,3.44988557428958
79,16,7.10371095367204
96,15,5.91204411562593
80,12,2.31380953035488
59,13,3.8057951821425
89,12,1.68154579712621
81,9,3.3049458644583
94,8,2.46323257702926
80,13,6.6680749052918
55,13,3.48345528456852
96,16,5.60721311525105
74,14,4.53541457180818
69,18,5.30850297994295
74,21,5.19955731806052
74,18,5.25584177243754
52,16,5.45048932665251
43,20,4.69842084632259
74,19,6.55184660990744
74,20,4.44464322461363
67,14,4.1652430001155
67,18,5.33943879126702
81,14,6.61490332704249
77,16,4.19056572689898
86,14,4.34569664168884
83,18,6.37038160365343
87,11,3.09907791103667
83,26,9.42012282081867
69,15,4.88196397944134
88,22,5.72833745103112
98,13,2.12715456727094
65,8,1.54532265569812
75,13,3.69010597709707
70,12,5.06089338465025
64,15,5.76029975374866
90,13,3.8138483286109
62,14,3.84294081901701
80,11,4.10496517317108
99,22,8.46640002675163
61,17,3.04044467333199
62,20,6.57875181168823
87,32,16.9932206144026
99,18,9.6274703889146
80,14,6.42277792837081
67,12,3.29700630469585
57,11,2.63638899096121
41,18,5.17959283908306
97,20,6.25275651957672
74,18,4.75875360837397
63,16,7.55767021415724
66,10,2.56071794671874
62,18,8.14204298641376
73,16,4.92407078909287
77,14,3.40834073444578
94,20,4.94682159802836
83,28,6.07481798209208
89,19,6.58908267636596
94,28,16.0480341220901
81,13,5.76025125611405
56,11,3.650578169713
89,14,3.57726223844144
91,15,4.31763066965783
94,13,4.83521526809019
71,12,1.55306260789234
96,11,1.65961681365237
68,14,5.76756696996232
84,14,5.67033379491469
96,13,5.44658779670614
85,13,2.3441043812219
84,30,11.0618548364141
70,20,6.49799950551215
95,13,1.98338436531511
57,16,2.9731239065021
87,6,1.61139148435426
79,12,3.18397680863398
70,12,4.2976666987438
81,15,6.07309630846362
71,19,5.70237519909538
74,11,3.06366200186323
84,12,3.80494981173553
94,23,9.29651428869595
75,22,6.78511048811015
77,22,9.0982494148109
77,14,3.87362617495948
84,16,5.38872686603071
65,19,8.11863936004848
55,20,7.52308883164656
97,14,5.73463482852101
90,22,8.9169002547356
71,11,3.28991955812331
82,8,1.26912039090433
57,10,2.21361058981536
93,11,3.83478227708838
90,13,3.72560176216644
61,15,4.59933042022752
67,13,3.73110101231974
53,12,3.28253421449396
60,15,2.95685713467743
84,10,1.36195622419414
77,9,3.47814001957691
87,9,1.07361926740435
53,10,3.62411872297083
64,12,2.88855728013437
98,11,3.29525449803887
86,12,2.20537213705282
96,11,1.90995212826755
59,11,6.54710859225722
63,12,2.93436276743043
59,16,7.98098527542435
72,16,3.57040649679931
100,16,6.39547934060877
91,21,7.66426492670173
69,21,7.02444730909991
81,22,8.11955178312309
65,19,4.86976430964247
65,11,3.43912710405724
76,12,3.25795236750324
98,13,2.62799421507427
75,28,11.0480836430925
100,24,9.69806739452382
85,24,11.3734340880569
98,13,3.11989149418888
73,8,2.552880532819
77,11,3.6382326149217
71,18,7.75787299779564
89,27,13.3127353485096
66,20,8.39309063848056
86,17,4.79850284798031
95,20,7.26017754974949
67,28,8.47361963576674
84,10,3.29328553335688
64,9,3.52035598180805
47,14,2.1872974563101
94,14,6.67846472852177
69,21,6.3313739147892
70,9,2.44190571653454
57,13,3.80690028437052
83,10,1.78579989603385
81,8,2.73548239482273
87,14,3.57695242267308
94,17,4.08783452293234
71,15,3.59017776692185
66,14,3.36612322298352
68,12,1.73415602101251
88,14,5.01681838179575
96,13,3.2275536568999
56,20,6.97104792338835
86,17,3.23386229609389
85,9,2.46025047160786
89,12,4.22051461932855
69,13,2.76192166663853
44,5,1.36541526940735
